accX,accY,accZ,gyroX,gyroY,gyroZ
0.25830078125,-0.93017578125,0.43994140625,0.02667236328125,-0.0045166015625,-0.0147705078125
0.207275390625,-0.88916015625,0.41748046875,0.02032470703125,-0.04327392578125,0.0133056640625
0.246337890625,-0.9248046875,0.40185546875,-0.01007080078125,0.06195068359375,-0.0533447265625
0.2119140625,-0.95166015625,0.425537109375,-0.02935791015625,0.1072998046875,-0.0311279296875
0.23779296875,-0.908935546875,0.447509765625,0.046875,-0.0482177734375,0.033203125
0.2646484375,-0.92138671875,0.417236328125,0.00946044921875,-0.02978515625,-0.01806640625
0.227294921875,-0.903564453125,0.432373046875,0.0465087890625,0.03204345703125,-0.01214599609375
0.25634765625,-0.89990234375,0.41552734375,0.0450439453125,0.0137939453125,0.00146484375
0.263427734375,-0.933349609375,0.4072265625,0.03759765625,-0.04986572265625,-0.01068115234375
0.2314453125,-0.901123046875,0.396728515625,0.04302978515625,-0.00927734375,0.00750732421875
0.21435546875,-0.91015625,0.4130859375,-0.01171875,0.00286865234375,-0.01165771484375
0.232666015625,-0.941162109375,0.417724609375,0.00299072265625,0.0150146484375,0.0086669921875
0.252685546875,-0.91552734375,0.42822265625,0.0108642578125,-0.0015869140625,0.0203857421875
0.263916015625,-0.9111328125,0.4365234375,0.0299072265625,0.02374267578125,0.00439453125
0.24755859375,-0.913818359375,0.419921875,0.0228271484375,0.011474609375,-0.0186767578125
0.224365234375,-0.9169921875,0.41845703125,0.0174560546875,-0.009521484375,-0.0206298828125
0.244140625,-0.88427734375,0.437744140625,0.01971435546875,-0.0377197265625,0.0052490234375
0.237060546875,-0.925048828125,0.42333984375,0.006103515625,-0.019287109375,-0.00885009765625
0.220458984375,-0.9130859375,0.4208984375,0.009521484375,-0.01123046875,0.022705078125
0.2470703125,-0.921630859375,0.42529296875,0.013427734375,0.0194091796875,0.01153564453125
0.252685546875,-0.91845703125,0.412353515625,-0.0076904296875,-0.02001953125,-0.002197265625
0.229736328125,-0.912841796875,0.4267578125,-0.01422119140625,0.06097412109375,0.0101318359375
0.177978515625,-0.8623046875,0.170166015625,-0.31103515625,0.3782958984375,0.2481689453125
-0.250244140625,-1.09130859375,0.51953125,-0.62652587890625,0.7655029296875,0.42474365234375
-0.763671875,-1.110595703125,0.157470703125,-0.2899169921875,0.21075439453125,1.022705078125
-1.052734375,-1.29931640625,0.08056640625,-0.3602294921875,-0.04107666015625,1.83258056640625
-1.240478515625,-1.23486328125,-0.253173828125,-0.75030517578125,-0.12896728515625,1.999755859375
-1.20947265625,-0.907470703125,-0.183837890625,-0.88507080078125,-0.21343994140625,1.999755859375
-0.58251953125,-0.466552734375,0.03076171875,-0.23052978515625,-0.61822509765625,1.93890380859375
-0.241943359375,0.048095703125,0.193115234375,-0.04345703125,-0.58538818359375,1.24505615234375
-0.046875,0.43798828125,0.11083984375,0.21746826171875,-0.655517578125,0.563720703125
0.00732421875,0.72314453125,0.076416015625,0.5032958984375,-0.81732177734375,0.193603515625
0.085693359375,1.1494140625,0.021484375,0.096435546875,-0.0513916015625,0.0401611328125
-0.5234375,0.10693359375,-0.148193359375,0.8084716796875,-0.2451171875,-1.98187255859375
-0.86279296875,-0.175048828125,-0.41162109375,0.6195068359375,-0.30841064453125,1.9998779296875
-1.1171875,-0.560546875,0.087890625,0.10888671875,0.75439453125,-1.8177490234375
-0.821533203125,-0.799560546875,0.120361328125,-0.33892822265625,0.00604248046875,-1.54461669921875
-0.426025390625,-1.23046875,0.112060546875,-0.00372314453125,0.254150390625,-1.01275634765625
-0.357177734375,-1.089599609375,0.118408203125,0.00457763671875,0.022216796875,-0.38287353515625
-0.06005859375,-1.0244140625,0.112060546875,0.02777099609375,0.04327392578125,0.10321044921875
-0.018310546875,-1.0205078125,0.0732421875,0.042236328125,0.04241943359375,0.0194091796875
0.03564453125,-1.02197265625,0.086181640625,0.006103515625,-0.04949951171875,0.03125
-0.3173828125,-1.06103515625,0.077880859375,-0.1468505859375,-0.95843505859375,0.171875
-0.3681640625,-0.995361328125,-0.075439453125,-0.40625,-0.7431640625,0.410888671875
-0.908203125,-1.17724609375,-0.270263671875,-0.47857666015625,-0.3255615234375,1.23626708984375
-1.406494140625,-1.543701171875,-0.46337890625,-0.7764892578125,-0.1097412109375,1.999755859375
-1.03076171875,-1.277587890625,-0.3486328125,-0.91693115234375,-0.41363525390625,1.999755859375
-0.44677734375,-0.687744140625,-0.13916015625,-0.64324951171875,-0.7803955078125,1.999755859375
-0.187255859375,-0.0869140625,0.08544921875,-0.26275634765625,-1.05029296875,1.0174560546875
0.161865234375,1.10791015625,0.211181640625,0.72918701171875,-0.718505859375,-0.1754150390625
-0.14697265625,0.774169921875,0.208740234375,0.4251708984375,-0.62725830078125,-0.53204345703125
-0.261962890625,0.302001953125,0.352783203125,0.5743408203125,-0.2757568359375,-0.86785888671875
-0.25732421875,0.19189453125,-0.025634765625,1.20501708984375,-0.326904296875,-1.58819580078125
-0.7431640625,-0.1591796875,-0.298095703125,1.45208740234375,0.48529052734375,1.9998779296875
-1.493896484375,-0.606689453125,-0.549560546875,1.5728759765625,0.42242431640625,1.9998779296875
-0.4228515625,-1.361083984375,-0.118896484375,-0.09521484375,0.45330810546875,-1.39691162109375
-0.233154296875,1.0882236475505438e-22,2.248351296274336e-38,0.0555419921875,-0.45147705078125,-0.1746826171875
0.088134765625,-1.02880859375,-0.082275390625,0.1103515625,0.11590576171875,0.18719482421875
0.103515625,-0.99365234375,-0.178466796875,0.06939697265625,-0.4947509765625,0.01312255859375
0.00390625,-1.011962890625,-0.0498046875,0.03680419921875,-0.65380859375,-0.02569580078125
-0.00146484375,-1.061279296875,-0.095703125,0.17083740234375,-0.60076904296875,-0.049560546875
0.0537109375,-1.0224609375,-0.050537109375,0.11639404296875,-0.3431396484375,-0.09014892578125
0.056396484375,-0.986083984375,0.018798828125,0.00885009765625,-0.56298828125,-0.14031982421875
-0.546875,-1.17822265625,0.0703125,-0.1011962890625,-0.77581787109375,0.50128173828125
-1.05517578125,-1.70458984375,-0.170166015625,-0.2781982421875,-0.18804931640625,1.999755859375
-0.845947265625,-1.27978515625,-0.310546875,-0.9383544921875,-0.15289306640625,1.999755859375
-0.327392578125,-0.39892578125,0.10205078125,-0.5458984375,-0.24969482421875,1.78253173828125
-0.090576171875,0.213134765625,0.334228515625,0.3505859375,-0.2744140625,0.46160888671875
-0.198486328125,1.2578125,-0.153076171875,0.661376953125,-0.0736083984375,0.06158447265625
-0.356201171875,0.736328125,0.1376953125,0.014892578125,-0.0638427734375,-0.21270751953125
-0.258056640625,0.390380859375,0.049560546875,0.58624267578125,-0.2874755859375,-1.02362060546875
-0.691650390625,-0.118408203125,-0.19921875,0.81549072265625,-0.2200927734375,1.9998779296875
-0.955810546875,-0.7333984375,-0.02294921875,0.1680908203125,-0.43524169921875,1.9998779296875
-0.630859375,-1.302490234375,0.0791015625,-0.0174560546875,0.1214599609375,-1.48907470703125
0.003173828125,-1.00732421875,0.021728515625,0.07989501953125,0.018798828125,0.11041259765625
0.04052734375,-1.006591796875,0.0048828125,0.00994873046875,-0.13153076171875,-0.021484375
-0.114501953125,-1.039306640625,0.0224609375,0.0198974609375,-0.45465087890625,-0.08367919921875
-0.171630859375,-1.047119140625,-0.002685546875,0.03546142578125,-0.77777099609375,0.14776611328125
-0.462158203125,-1.16796875,-0.04296875,-0.16796875,-0.63629150390625,0.8690185546875
-0.9267578125,-1.355712890625,-0.155517578125,-0.2608642578125,-0.044921875,1.999755859375
-0.898681640625,-0.92333984375,-0.07861328125,-0.4368896484375,-0.2672119140625,1.999755859375
-0.653564453125,-0.252197265625,0.06689453125,-0.2620849609375,-0.32257080078125,1.80511474609375
-0.29248046875,0.30126953125,0.195068359375,0.15863037109375,-0.57379150390625,1.025390625
-0.039794921875,0.752197265625,0.126708984375,0.48870849609375,-0.28387451171875,0.40106201171875
-0.185791015625,0.842529296875,0.117919921875,0.09814453125,-0.028564453125,-0.21142578125
-0.462890625,0.2392578125,-0.02392578125,0.7491455078125,-0.1982421875,-1.65338134765625
-0.983642578125,-0.002685546875,-0.3583984375,0.460693359375,0.7540283203125,-1.5460205078125
-1.03564453125,-0.583740234375,-0.255615234375,0.66790771484375,-0.41241455078125,-1.9178466796875
-0.740234375,-1.1845703125,-0.048828125,0.19879150390625,-0.27740478515625,-1.47320556640625
-0.065185546875,-1.0283203125,-0.019775390625,0.009033203125,-0.05712890625,0.0263671875
-0.0859375,-1.001220703125,0.005859375,0.0531005859375,-0.0880126953125,-0.06097412109375
-0.064453125,-1.01220703125,-0.0087890625,0.02386474609375,-0.022705078125,-0.006591796875
-0.1015625,-1.011962890625,0.019287109375,0.036865234375,-0.072509765625,-0.031982421875
-0.06494140625,-0.998046875,0.015869140625,0.0179443359375,-0.0380859375,-0.03106689453125
-0.06494140625,-1.01904296875,0.0166015625,0.0177001953125,-0.05010986328125,-0.013427734375
-0.074462890625,-1.044189453125,0.03662109375,0.0338134765625,-0.05047607421875,-0.03668212890625
-0.055419921875,-1.010498046875,0.00537109375,0.033203125,-0.00286865234375,-0.01165771484375
-0.050537109375,-1.007080078125,0.02685546875,0.0184326171875,-0.0665283203125,-0.0322265625
-0.04833984375,-1.016845703125,0.03369140625,0.0126953125,-0.00042724609375,0.01617431640625
-0.027099609375,-1.013427734375,0.01806640625,0.0206298828125,-0.04949951171875,-0.00885009765625
-0.045166015625,-1.018798828125,0.0458984375,0.01470947265625,-0.0411376953125,-0.015625
-0.0400390625,-1.010498046875,0.032470703125,0.02587890625,-0.0137939453125,-0.00848388671875
-0.029541015625,-1.014404296875,0.040283203125,0.01031494140625,-0.03009033203125,-0.01702880859375
-0.03759765625,-1.014404296875,0.047119140625,0.0201416015625,-0.052490234375,-0.01629638671875
-0.037353515625,-1.012451171875,0.05078125,0.0155029296875,-0.11773681640625,-0.04144287109375
-0.03125,-1.018310546875,0.033447265625,0.01751708984375,0.00518798828125,0.035888671875
-0.008544921875,-1.00830078125,0.033935546875,0.01434326171875,-0.02154541015625,-0.0020751953125
-0.06494140625,-1.01611328125,0.00146484375,-0.005615234375,0.01336669921875,0.0059814453125
-0.07666015625,-1.015625,0.014404296875,-0.0113525390625,-0.13226318359375,0.01446533203125
0.010986328125,-1.013671875,0.02490234375,-0.00048828125,-0.32928466796875,0.07659912109375
0.016845703125,-1.004150390625,0.0234375,0.02679443359375,-0.01995849609375,0.0062255859375
-0.059814453125,-1.010009765625,0.02392578125,0.01837158203125,0.04718017578125,-0.05316162109375
-0.083984375,-1.02001953125,0.02685546875,0.00238037109375,-0.02569580078125,-0.074462890625
-0.076171875,-1.0224609375,0.03564453125,0.02093505859375,-0.003662109375,-0.00299072265625
-0.03076171875,-1.0146484375,0.016845703125,0.032958984375,-0.02691650390625,0.0079345703125
-0.01708984375,-1.022216796875,0.03369140625,0.0145263671875,-0.02630615234375,-0.02227783203125
-0.035888671875,-1.019775390625,0.037841796875,0.03021240234375,-0.03955078125,-0.02642822265625
-0.03125,-1.0126953125,0.02099609375,0.01458740234375,-0.00469970703125,-0.01104736328125
-0.0341796875,-1.01123046875,0.04248046875,0.02020263671875,-0.00469970703125,-0.0052490234375
-0.019287109375,-1.016357421875,0.04248046875,0.02032470703125,0.005126953125,0.00665283203125
-0.02392578125,-1.017822265625,0.03759765625,0.021240234375,-0.00714111328125,-0.01104736328125
-0.029541015625,-1.018310546875,0.02685546875,0.0208740234375,-0.00286865234375,0.000732421875
-0.031494140625,-1.01318359375,0.036376953125,0.01397705078125,-0.0159912109375,0.0023193359375
-0.018310546875,-1.020751953125,0.0439453125,0.0130615234375,-0.0224609375,0.00225830078125
-0.01220703125,-1.01953125,0.04296875,0.02044677734375,-0.018310546875,-0.0135498046875
-0.02685546875,-1.008544921875,0.0341796875,0.02294921875,-0.00531005859375,-0.0072021484375
-0.018310546875,-1.013427734375,0.029296875,0.0201416015625,-0.0064697265625,-0.00775146484375
-0.017578125,-1.022216796875,0.043701171875,0.012451171875,-0.010986328125,-0.00238037109375
-0.016357421875,-1.021728515625,0.039794921875,0.02996826171875,-0.00811767578125,-0.00079345703125
